id;title;user;comment;score;user_url;review_url;date
tt5433140;Fast X;abisio;"Original Fast and the Furious was copy of Point Break (a not very successful masterpiece that later become a cult classic) exchanging surf boards by cars. It worked and guarantee a sequel but Diesel was not interested so it was replaced by Tyrese Gibson. The movie was highly successful but produces decide to do a cheap one in Tokyo; that end up with a Diesel cameo granting the fourth installment.
The fourth part had the original protagonists and made some money; so after a while Diesel become one of the producers and with the higher budget and few spectacular scenes became an absolute blockbuster.
That luck lasted for the next four movies; keeping mostly the same cast (minus some dead that came back to life) and strongly villains and spectacular almost realistic scenes.
Weil it is not the case here. The only good thing is Momoa doing the bad guy and having fun; and John Cena doing some kind of sympathetic monster.
The rest of the cast; as good as usually is; has very little to do; and has little interaction with Diesel.
Diesel itself is a complete disaster. He barely act and is basically Superman; it was a thief originally but now became a generous loving person who only cares about his family and friends.
Louis Leterrier and usually good action movie director used to lower budget movies; does not seems confortable with this one.
The special effects are very poor; that last sequences is really lame and very cheap made and the movie is overload with fight sequences and very little cars ones. In fact the most spectaculars are the ones showed from FF 5 a few times during this movie.
To make matters worse; the script is absurd; overly long (141 minutes) and the movie has no ending; leaving open for X2 or XI
In brief; do not lose your time; is obviously the intention was to squeeze the franchise make some extra bucks but at least should have try to keep the level of the previous movies.";2;https://www.imdb.com/user/ur0879559/?ref_=tt_urv;https://www.imdb.com/review/rw9063665/?ref_=tt_urv;2023-05-19
tt5433140;Fast X;Top_Dawg_Critic;"I mean they didn't even try to hide the fact they are all mostly two word titles with copy-pasting the same sentences in different order in one paragraph. Racing Victors, Racing Heat, Racing Rivals, Racing Independence, Racing Mavericks, Racing Tranquility, Racing Liberty, Racing Bliss, Racing Winners, Racing Explorer, Racing Heaven... and many, many more - and those are just the titles starting with Racing, there are other obvious patterns with different title words.
This has to be a world record for bogus ChatGPT reviews. I mean it's pretty bad when the producers have to stoop so low, and they're that lazy to even hide the fact they are trying to fool their audience this way. It also proves how little faith they have in their own film. The current Rotten Tomatoes critics 54% rating is a more accurate. I gave it a generous 6/10.
It's too bad more effort didn't go into the writing and S/VFX (which needed major toning down and lacked realism), as they put towards trying to fool their fans of the franchise. This was too long, too slow, and too cartoonish. The writing was infantile, like it was written by a bunch of prepubescent giggly teens, and Momoa's character was too overboard and can't be taken in long doses. They basically tried to copy The Joker's character instead of creating his own persona. His performance however was still the most engaging and entertaining. Don't even get me started on the lame ending which will punish anyone following Vin Diesel on social media with him constantly counting down the days until the next ridiculous part 2 of Fast X. They should've just put us all out of our misery and ended this franchise at a nice even number.
Nevertheless, still a decent popcorn watch riddled with brainless exposes of plot holes and nonsense entertainment, especially if you have nothing better to do and almost 3 hours to waste.";6;https://www.imdb.com/user/ur64798417/?ref_=tt_urv;https://www.imdb.com/review/rw9073173/?ref_=tt_urv;2023-05-23
tt5433140;Fast X;nb99;"Do you remember the game people used to play where someone would write down the first line of a story on a piece of paper, fold it back so the next person couldn't see it and then they'd add another line, fold it back etc. Then at the end you'd read the story in full and laugh at the results? Well I think that's how Fast X was written. It's a mish-mash of the previous 9 films rolled into one with cameo appearances from almost anyone who's ever starred in any of them. The problem is the story is nonsensical - we have jumps to shoots all around the world for no reason at all. We have a few maudlin scenes from the past. And of course (this is not a spoiler as it's now everywhere in the press) Fast X is not in fact the last film of the franchise so there is no closure of any sort at the end. The cast felt tired, going through the motions. I think even they think there's maybe been too many movies in this franchise. The only saving grace here was the wonderfully over the top villain played brilliantly by Jason Momoa - every scene he was in stood out.
Yes there's the usual over the top stunts (though personally I thought not as good as some of the previous films) racing for no real point, fight scences etc so the fans of the franchise will probably enjoy it. But as a standalone film and even in comparison with the previous 9, it's a bit of a mess.";5;https://www.imdb.com/user/ur140436395/?ref_=tt_urv;https://www.imdb.com/review/rw9066673/?ref_=tt_urv;2023-05-20
tt5433140;Fast X;movieman_kev;"#FastX (Spoiler-free)
At this point, I don't know if spoilers for certain aspects of this film would in fact be spoilers or be considered a PSA, but I digress. I get ahead of myself. Let's start from the beginning
Momma always taught me not to write angry. My local AMC being a scant 2 miles from my apartment, I decided it was as good a time as any to heed that axiom. Perhaps the brisk walk home would calm me down. Settle my nerves. Perhaps I could even devise a less profanity-laden diatribe of how awful this film was and approach it in a state of zen.
The walk worked a tad but when I started writing I could feel the seeth start anew. The endless cliched dialog recycled from countless other films, the stale humor way past its expiration date, the ok action sequences that were better done in previous Fast and furious films. The Ending... all of these intertwined to leave a rancid taste in my mouth.
Even the parts of the film that worked (Jason Momoa makes for a reasonably fun villain, Statham is always a joy to watch doing his thing) are fleeting, in the later's case his part is much to small, in the former the long bloated runtime dillutes his appeal somewhat
Is it an all together AWFUL film? Nope not really. It is what it is. Is it a vast disappointing outing for the series? YES
D (me being generous)
TLDR: Go on keep milking the franchise for every last drop and see how many of us say F it and merely wait for streaming.";3;https://www.imdb.com/user/ur1162550/?ref_=tt_urv;https://www.imdb.com/review/rw9066015/?ref_=tt_urv;2023-05-20
tt5433140;Fast X;arabnikita;"Fast X (2023)
The Fast and Furious franchise has become the topic of endless jokes whether it's the nonsensical plots, Bollywood rivalling action or the obsession with FaMiLy. While they did have their moments, after part 5, the reason why I watched these films was to roast the stupidity with my friends and hopefully to get some enjoyment out of it. Everytime I wondered what science defying spectacle they were going to shock me with but sadly this time, everything was rather normal by the standards of the franchise.
In Fast X, the family of racers turned secret agents goes up against a new omnipotent villain named Dante who is a hybrid of Mugatu From Zoolander, Tom Hardy's Charles Bronson and Jared Leto's Joker. Dante is on a mission to make Dom suffer but over the course of the movie, it's the audience who ends up suffering the most. Unlike the predecessors, there weren't any cool elements, enjoyable fight sequences or laughable moments to make the experience worth suffering through. Considering that cars are a superpower of the franchise, there weren't enough car related sequences either.
Even though there is an action sequence with blasting music every 5 minutes, I actually felt bored most of the time. On one side it's the general cacophony of the events and poor VFX while on the other, it's the lack of this logic defying craziness that I have come to expect. When I wasn't bored, I was cringing from the dialogue and painful head splitting humor. Oh, and when did John Cena go from a cold blooded murderer to a fun loving uncle?
Fast X is a pure set up for the sequels as the story dashes between geographical locations while shoving too many characters and giving some of them around 3 minutes of screen time. I have obliterated the past 4 movies in my reviews but I have never been bored while watching them. It's neitehr grounded like the first four movies nor is it over-the-top like the next five. Better than Fast Nine but still hazardous to the human brain.
Movieswithoutshmovies on Instagram for honest movie and TV reviews.";3;https://www.imdb.com/user/ur24884343/?ref_=tt_urv;https://www.imdb.com/review/rw9067291/?ref_=tt_urv;2023-05-20
tt5433140;Fast X;Aries_Primal;With FF7 series died. It was logic end after Paul died. FF 4 was the last good film from the series actually. From poor kids stealing to upgrade their cars fro the love of race, now we have cars in space, burning giant ball bombs, Azkaban prizons, some gay-sloppy avengers and nothing from the original vibe and magic. I watched because I was drunk and bored but this crossed all lines. I can't imagine what money actor get to play this, but there's no family or fans or whatever - this is a shame recorded for money. Imagine if those money went for a good cause, not cheap - expensive effects and idiotic plot... I liked FF, now I don't.;1;https://www.imdb.com/user/ur29378795/?ref_=tt_urv;https://www.imdb.com/review/rw9110531/?ref_=tt_urv;2023-06-09
tt5433140;Fast X;akshatmahajan;"The movie starts it story from the first ten minutes of Fast Five. The story starts out of nowhere and thr scenes are not even connected properly with each other. Any scene comes out of nowhere. The performances by all the cast members felt weak and the character development of the main Villian was bad. Jason's character wanted revenge in the movie but it more looked like he was a psycho who kills people for fun. The main problem with this franchise is saturated. It feels like we have seen all this millions of times and the action scenes doesn't amaze you.
Overall, it was an average action movie and the franchise has reached fatigue.";4;https://www.imdb.com/user/ur69496651/?ref_=tt_urv;https://www.imdb.com/review/rw9121880/?ref_=tt_urv;2023-06-15
tt5433140;Fast X;redkyng;"Fast 8 was probably the peak of mediocrity and I couldn't imagine a worse than this, but the immortal Vin Diesel somehow managed to do much worse, this movie isn't just mediocre but really stupid, the plot is a complete nonsense, hilarious twists, bad CGI, bad acting, and some awful scenes that i had really to laugh at especially the 3rd act.
Vin Diesel is THE ISSUE of this franchise, he needs to step down and reboot the whole thing and maybe we will have something good out of this saga,
1 out of 10 is really too much for this crap, i even couldn't enjoy Mamoa cliches, he wasn't the worst but God I hated the way they created the character!
Don't waste your time if you want to enjoy a movie, this one isn't good enough!";1;https://www.imdb.com/user/ur38365655/?ref_=tt_urv;https://www.imdb.com/review/rw9110447/?ref_=tt_urv;2023-06-09
tt5433140;Fast X;Braga_HK;"Does it live up to the hype?
Unfortunately, the answer is no. Fast X is a disappointing and nonsensical mess that fails to entertain or impress. The plot is thin and convoluted, the characters are bland and forgettable, and the logic is nonexistent. The film relies on cheap CGI, unrealistic physics, and ridiculous coincidences to create its spectacle, but it only succeeds in creating eye-rolling moments and disbelief.
The film's biggest flaw is its lack of realism and consistency. The film expects us to believe that Dominic Toretto and his team can survive anything, from driving down stairs, to jumping out of planes, to falling off dams, without a scratch. They can also outrun and outsmart the police, the military, and a global terrorist organization with ease. They can hack into any system, use any weapon, and drive any vehicle with no training or preparation. They can also defy the laws of nature, such as gravity, momentum, and thermodynamics, with their cars and gadgets.
The film also expects us to care about the characters and their relationships, but it fails to develop them or give them any depth. The film introduces characters, such as Jakob Toretto (Dominic's long-lost brother) and Gisele (a former ally who was presumed dead), but they are poorly written and acted. The film also brings back characters, such as Cipher (the main villain from the previous film) and Letty (Dominic's wife), but they are reduced to clichés and stereotypes. The film tries to create drama and tension between them, but it feels forced and artificial.
The film also tries to be funny and witty, but it falls flat. The film's humor relies on lame jokes, awkward banter, and childish insults that are not funny or clever. The film also tries to be cool and badass, but it comes off as cheesy and cringy. The film's soundtrack is generic and forgettable, the dialogue is corny and predictable, and the action scenes are over-the-top and boring.
Fast X is a waste of time and money. It is a poorly made film that insults the intelligence and taste of its audience. It is a film that should be avoided by anyone who values quality cinema or entertainment. It is a film that deserves a rating of 1 out of 10 stars.";1;https://www.imdb.com/user/ur44921297/?ref_=tt_urv;https://www.imdb.com/review/rw9110397/?ref_=tt_urv;2023-06-09
tt5433140;Fast X;jtindahouse;"Admittedly I hadn't seen of these 'Fast' movies in a long time, but I'm not crazy am I - the cast wasn't always this strong, was it? There is a truly insane lineup of stars in this movie, and somehow the movie finds a way to give every one of them a purpose.
Jason Momoa as the bad guy is worth mentioning as being terrific. He looked like he had a lot of fun with the role. It seemed like he was given a lot of leeway to do as he pleased and he used it wisely. He actually gave me a lot of 'Joker' vibes.
The film is long at 2 hours and 21 minutes, but it's a rare time when I felt the film could absolutely justify it. For one thing the pacing is incredible and time really does fly by. For another thing there is so much going on and so many cast members who need time to do their thing that it was absolutely necessary. Actually the fact they were able to cut the run time down to only this was an accomplishment.
The action scenes and the story are as outrageous as we have come to expect from this series. It's at the point now where you simply have to sit back, switch your mind off and enjoy the ride. And to be honest it's pretty easy to do with this film. I had a great time. 8/10.";8;https://www.imdb.com/user/ur3793011/?ref_=tt_urv;https://www.imdb.com/review/rw9060638/?ref_=tt_urv;2023-05-17
tt5433140;Fast X;steveinadelaide;"I buckled up for the latest instalment in the adrenaline-fueled franchise, Fast X. Having previously enjoyed the well-made escapist nonsense of this franchise, I eagerly anticipated this action-packed joyride. But the reality falls short of the high-octane thrills and heart-racing moments we've enjoyed during this long-running, beloved series. Directed by a new visionary, Fast X struggles to find its footing, leaving me with a disjointed and lacklustre experience.
Though intended to be the cornerstone of the film, the plot feels convoluted and overstuffed. The narrative attempts to tie up loose ends from previous entries, resulting in a tangled web of unresolved storylines and contrived twists. The themes of loyalty, family, and redemption, which once resonated deeply, are now lost amidst the chaos of overblown action sequences and cheesy dialogue.
Unfortunately, the once-charismatic characters we've grown to love seem to be mere shadows of their former selves. The lacklustre performances by the ensemble cast dampen the film's impact, leaving me yearning for the chemistry and charisma that once made this franchise shine. The newcomers fail to make a lasting impression, and their interactions feel forced, lacking the organic camaraderie we expect from a Fast and Furious film.
While attempting to inject fresh energy into the series, the direction falters in execution. The pacing is erratic, with frenetic action scenes abruptly juxtaposed with moments of forced sentimentality. The director's attempts to reinvent the franchise fall flat, resulting in a disjointed and unsatisfying experience.
The score, cinematography, and production design, once standout elements of the Fast and Furious films, fail to leave a lasting impact. The familiar pulsating beats and slick visuals that defined the series are noticeably absent, replaced by generic choices that fail to elevate the overall experience. The special effects, too, lack the finesse and attention to detail we've come to expect, leaving action scenes feeling artificial and detached.
The editing further exacerbates the film's issues with jarring cuts and questionable transitions. Scenes that should have heightened the tension instead fall flat, as the editing fails to maintain a cohesive flow. The dialogue, filled with clichés and uninspired one-liners, adds little depth to the already weak characterisations, leaving me longing for the witty banter and memorable lines that once made these films a guilty pleasure.
While Fast X attempts to recapture the essence of what made this franchise a global phenomenon, it falls short in almost every aspect. As a viewer, I felt a palpable sense of disappointment, longing for the days when these films delivered heart-pounding action and captivating storytelling. It pains me to say that Fast X fails to leave a lasting impact, leaving me questioning the franchise's future.
Fast X is a lacklustre entry in the series, struggling to find its place amidst a convoluted plot, underwhelming performances, and a misguided attempt at reinvention. Despite its best intentions, the film fails to deliver the thrills and emotional resonance that made its predecessors successful. Fast X is a forgettable and disjointed experience that falls far behind the high standards set by the franchise-strap in for a disappointing ride.";3;https://www.imdb.com/user/ur25255776/?ref_=tt_urv;https://www.imdb.com/review/rw9083044/?ref_=tt_urv;2023-05-28
tt5433140;Fast X;chris_rowe-881-168820;"This film felt just about Vin Diesel telling the world how great he is, telling himself he's the best and that this franchise hasn't been irrelevant for atleast 5 years. The self grandeur and narcissism by a guy who is running a franchise into the ground and making it more of a joke out of a legitimate fear now guardians is done, he won't get any big roles.
Rightly so, let's say the truth, the guy cannot act, there were so many close ups of his face looking for reaction/emotion, there was none, you could've switched it for a baked potato with googly eyes and gotten more. His voice is almost grating, it's so mumbling and slow, plus the dialogue, this film must set a world record for the use of ""family"". It's legitimately cringe and the reasoning is because they cannot justify keep making these films.
The only other 2 I'm not a huge fan of in this are Natalie and Terese, I like Natalie but she just doesn't click with these characters and her delivery isn't the best, her line ""oh I know stuff now"" was just ridiculous, she's talented but not right and hasn't really fit in since she came in. The last acting one was Tyrese, it's interesting the two that fell out with Rock, the second desperately tried to be comic relief and failed, completely terrible at portray the fun guy of the group. The rest were average to good. Always great to see Jason.
JM was brilliant and only reason this was a 4 and not a 2, he was silly, fun and enjoyable and kind of saved this movie by playing into the stupidity whilst Vin tries to be serious. Can we also acknowledge that Vin diesel although in good shape hasn't got a top tier physique, so there's no need to purposefully hold his arms wide like a silverback looking for territory, especially when atleast 2 on the film make you look skinny. Again vanity.
The action is fine, there's a difference between entertaining and good, the stuff is fun to watch but when it gets too ludicrous it just becomes a bit boring, especially when it's one guy mainly doing the ridiculous. The story was ok, how they did the start was very good though, kinda down hill from there, the tie ins were clever to.
Won't spoil anything, I went into this thinking it was the last one and the ending I was like ""huh"" to then find out 1 but potentially 2 more parts are coming is absolutely stupid. 3 films to wrap up this? If anyone thinks it's anything other than Bin desperately trying to keep it alive so his rotten ability doesn't end his career is deluded. That's why every issue, he's involved, if he legitimately thought this was good, it's embarrassing. His performance ruined it, if there was less of him and more of the others then yeah this could actually be fun! It's being kept on life support by a narcissist and means the franchise will end as a joke which people want to die instead of what it could've been or what it was when it started. I knew when PW died that when it didn't end because of that, the only way it ends is when Vin says! Let this sink in 2027 will likely be the third, he will be 60! Ridiculous.";4;https://www.imdb.com/user/ur49237919/?ref_=tt_urv;https://www.imdb.com/review/rw9076677/?ref_=tt_urv;2023-05-25
